CDODefId,CDOName,Workspace,OntologyStatus,OntologyFile,Classification,Rationale,FieldCount,ForeignKeyCount,IncomingForeignKeyCount
380,CycleTimeGate,csi,modeled,workflow_ontology.json,modeled,存在与物理CDOName精确同名的本体类,15,2,0
352,DataCollectionDef,csi,modeled,datacollection_ontology.json,modeled,存在与物理CDOName精确同名的本体类,24,7,18
432,DataCollectionDefBase,csi,modeled,semiconductor_revision_bases_ontology.json,modeled,存在与物理CDOName精确同名的本体类,6,1,1
989,DataPoint,csi,modeled,datacollection_ontology.json,modeled,存在与物理CDOName精确同名的本体类,37,3,5
1325,DataPointCollection,csi,modeled,semiconductor_shared_support_ontology.json,modeled,存在与物理CDOName精确同名的本体类,9,1,6
1324,DataPointCollectionGroup,csi,modeled,datacollection_ontology.json,modeled,存在与物理CDOName精确同名的本体类,15,4,2
990,DataPointHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,8,1,1
991,DataPointHistoryDetail,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,34,4,2
1040,DataPointQueryParam,csi,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,8,1,0
852,DataTransport,csi,modeled,data_transport_ontology.json,modeled,存在与物理CDOName精确同名的本体类,30,2,8
870,DBIDConfiguration,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,4,0,0
869,DBIdentifier,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,3,0,0
871,DBIdentifierHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,4,0,0
1261,DecisionTreeHistoryDetail,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,10,1,0
747,DefectHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,14,4,3
824,DefectHistoryHistoryDetails,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,5,1,0
1711,DelegateTaskHistory,csi,modeled,delegation_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,4,0
1708,DelegationReasonCode,csi,modeled,delegation_ontology.json,modeled,存在与物理CDOName精确同名的本体类,10,1,2
1715,DelegationTask,csi,modeled,delegation_ontology.json,modeled,存在与物理CDOName精确同名的本体类,15,5,4
1716,DelegationTaskEntries,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,5,1,0
875,DeleteContainer,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,1,0,0
876,DeleteHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,5,0,0
877,DeleteHistoryLimit,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,5,0,0
1472,DeployChangePkgHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,8,1,0
1489,DeployToTargets,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,7,2,0
1298,DesignateProcessObjectHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,15,6,0
886,Dictionary,40,modeled,dictionary_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,4
888,DictionaryLabel,40,not_modeled,,internal_infrastructure,名称显示为UI、查询、门户或内部基础设施,7,1,0
377,DisallowedTxns,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,8,1,0
477,DisassociateHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,10,2,1
478,DisassociateHistoryChildCnts,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,5,2,0
930,DispatchDetail,csi,modeled,dispatch_ontology.json,modeled,存在与物理CDOName精确同名的本体类,9,1,0
929,DispatchRule,csi,modeled,dispatch_ontology.json,modeled,存在与物理CDOName精确同名的本体类,13,2,5
1226,Disposition,csi,modeled,disposition_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,6
1225,DispositionData,csi,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,10,2,1
1291,DispositionDataEventFailures,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,5,2,0
1230,DispositionHistoryDetail,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,14,1,0
1095,DocAttachments,csi,modeled,quality_ontology.json,modeled,存在与物理CDOName精确同名的本体类,6,0,13
1122,DocAttachmentsDocuments,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,5,2,0
1098,DocAttachmentsHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,12,1,1
1097,DocAttachmentsHistoryDetails,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,16,1,0
1110,DocAttachmentsHistoryHistoryDe,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,4,0,0
1100,DocContents,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,2,0,0
353,Document,csi,modeled,document_ontology.json,modeled,存在与物理CDOName精确同名的本体类,28,6,30
301,DocumentBase,csi,modeled,cross_module_ontology.json,modeled,存在与物理CDOName精确同名的本体类,6,1,1
378,DocumentEntry,csi,modeled,document_ontology.json,modeled,存在与物理CDOName精确同名的本体类,10,2,0
274,DocumentSet,csi,modeled,document_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,34
276,DocumentViewer,csi,modeled,document_ontology.json,modeled,存在与物理CDOName精确同名的本体类,13,2,4
1334,DPCollectionGroupHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,12,2,1
1336,DPCollectionPointHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,17,3,1
1343,DPCollectionPointSample,csi,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,8,1,0
1335,DPCollectionSampleHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,14,1,0
1735,DynamicNumberingRule,csi,modeled,numbering_ontology.json,modeled,存在与物理CDOName精确同名的本体类,29,4,3
1755,DynamicNumberingRuleExcludeLet,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,5,2,0
983,ElectronicProcedure,csi,modeled,electronic_procedure_ontology.json,modeled,存在与物理CDOName精确同名的本体类,17,4,7
982,ElectronicProcedureBase,csi,modeled,cross_module_ontology.json,modeled,存在与物理CDOName精确同名的本体类,6,1,1
1109,EMailDistExternalRecipents,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,5,1,0
1107,EMailDistribution,csi,modeled,switching_rules_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,7
1108,EMailDistributionEmployee,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,5,2,0
1248,EMailDistributionRoleRecipient,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,5,2,0
1106,EMailMessage,csi,modeled,switching_rules_ontology.json,modeled,存在与物理CDOName精确同名的本体类,16,2,8
1243,EMailQueue,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,14,0,0
277,Employee,csi,modeled,employee_ontology.json,modeled,存在与物理CDOName精确同名的本体类,44,19,130
1702,EmployeeEscalationRecipients,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,5,2,0
1734,EmployeeLoginInfo,csi,modeled,employee_ontology.json,modeled,存在与物理CDOName精确同名的本体类,9,2,1
1217,EmployeeRole,csi,modeled,employee_ontology.json,modeled,存在与物理CDOName精确同名的本体类,9,3,0
1303,EndCollaborationHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,14,6,0
1701,EndTimerTaskDtl,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,8,2,0
1698,EndTimerTxnMap,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,12,4,0
278,Enterprise,csi,modeled,enterprise_ontology.json,modeled,存在与物理CDOName精确同名的本体类,14,4,2
987,EProcedureDetail,csi,modeled,electronic_procedure_ontology.json,modeled,存在与物理CDOName精确同名的本体类,9,2,0
681574506,EquipmentReservationHistoryHis,40,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,5,1,0
873,ERPBOM,csi,modeled,erpbom_ontology.json,modeled,存在与物理CDOName精确同名的本体类,19,6,8
874,ERPBOMBase,csi,modeled,semiconductor_revision_bases_ontology.json,modeled,存在与物理CDOName精确同名的本体类,6,1,1
861,ERPRoute,csi,modeled,erp_route_ontology.json,modeled,存在与物理CDOName精确同名的本体类,18,5,7
862,ERPRouteBase,csi,modeled,cross_module_ontology.json,modeled,存在与物理CDOName精确同名的本体类,6,1,1
619,ErrorMsg,csi,modeled,semiconductor_security_kpi_configuration_ontology.json,modeled,存在与物理CDOName精确同名的本体类,14,2,1
919,ESigCosignReason,csi,modeled,semiconductor_action_approval_esign_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,3
923,ESigHistoryDetail,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,13,4,0
924,ESigHistorySummary,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,13,5,2
913,ESigMeaning,csi,modeled,semiconductor_action_approval_esign_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,4
920,ESigReqDetail,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,12,4,1
964,ESigReqTxnMap,csi,modeled,spec_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,0
921,ESigRequirement,csi,modeled,cross_module_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,19
915,ESigRoleGroup,csi,modeled,semiconductor_security_kpi_configuration_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,2,6
916,ESigRoleGroupEntries,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,5,2,0
917,ESigRoleGroupGroups,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,5,2,0
918,ESigRoleGrpDefForObjTypes,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,5,1,0
1081,Event,csi,modeled,quality_ontology.json,modeled,存在与物理CDOName精确同名的本体类,40,18,6
1133,EventCheckBoxFieldData,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,28,2,10
1134,EventCheckBoxFieldHistDetail,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,30,2,10
1289,EventClassificationSpecMap,csi,modeled,organization_ontology.json,modeled,存在与物理CDOName精确同名的本体类,13,7,0
1088,EventComponent,csi,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,8,1,0
1075,EventComponentHistoryDetail,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,10,1,0
1083,EventCurrentCrossRefs,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,5,2,0
1339,EventCustomData,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,5,0,1
1341,EventCustomHistoryDetail,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,6,0,1
1101,EventData,csi,modeled,quality_ontology.json,modeled,存在与物理CDOName精确同名的本体类,51,19,8
1078,EventDataHistoryDetail,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,53,20,9
1346,EventDataHistoryDetailSuspectD,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,5,2,0
1725,EventDisallowedTxns,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,5,1,0
1408,EventDisposition,csi,modeled,disposition_ontology.json,modeled,存在与物理CDOName精确同名的本体类,8,2,2
1410,EventDispositionHistoryDetail,csi,modeled,disposition_ontology.json,modeled,存在与物理CDOName精确同名的本体类,13,4,1
1086,EventFailure,csi,modeled,failure_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,5,4
1393,EventFailureAction,csi,modeled,failure_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,4,0
1406,EventFailureActionHistoryDtl,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,15,7,0
1392,EventFailureCause,csi,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,8,2,1
1405,EventFailureCauseHistoryDetail,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,12,4,1
1077,EventFailureHistoryDetail,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,14,6,1
1104,EventHistoryDetail,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,19,8,2
1403,EventLog,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,10,3,0
1404,EventLogHistoryDetail,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,13,4,1
1087,EventLot,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,23,4,8
1409,EventLotEventDispositions,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,5,2,0
1089,EventLotFailures,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,5,2,0
1080,EventLotHistDetailFailureModes,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,5,2,0
1079,EventLotHistoryDetail,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,26,5,4
1753,ExcludeLettersMap,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,6,0,2
1326,ExecuteChecklistHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,10,2,1
1329,ExecuteChecklistHistoryDtl,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,12,4,1
1328,ExecuteChklstResponseHistDtl,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,9,1,0
1780,ExecuteMfgOrderTaskHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,23,7,0
1818,ExecuteSamplingLotHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,12,3,0
992,ExecuteTaskHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,28,9,1
994,ExecuteTaskHistPrereqTasks,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,5,1,0
1038,ExportImportDetail,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,12,0,0
1034,ExportImportHeader,csi,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,26,0,0
1039,ExportImportLog,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,8,0,0
1035,ExportImportQueue,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,5,0,0
1480,ExportImportTarget,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,5,0,0
1761,ExternalPermission,csi,modeled,semiconductor_security_kpi_configuration_ontology.json,modeled,存在与物理CDOName精确同名的本体类,14,1,0
283,Factory,csi,modeled,factory_ontology.json,modeled,存在与物理CDOName精确同名的本体类,80,29,16
1398,FailureActionType,csi,modeled,failure_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,4
1399,FailureActionTypeGroup,csi,modeled,failure_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,2,5
1402,FailureActionTypeGroupDefaultF,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,5,1,0
1400,FailureActionTypeGroupEntries,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,5,2,0
1401,FailureActionTypeGroupGroups,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,5,2,0
1250,FailureCauseData,csi,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,9,2,1
1251,FailureData,csi,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,12,5,1
1064,FailureMode,csi,modeled,failure_ontology.json,modeled,存在与物理CDOName精确同名的本体类,13,4,13
1067,FailureModeGroup,csi,modeled,failure_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,2,7
1068,FailureModeGroupEntries,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,5,2,0
1069,FailureModeGroupGroups,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,5,2,0
1070,FailureModeGrpDefaultForObjTyp,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,5,1,0
1252,FailurePlanData,csi,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,8,2,0
1065,FailureSeverity,csi,modeled,failure_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,5
1720,FilterTag,csi,modeled,semiconductor_security_kpi_configuration_ontology.json,modeled,存在与物理CDOName精确同名的本体类,10,1,0
384,GateStatus,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,7,1,2
385,GateStatusCompletedSteps,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,5,2,0
386,GateStatusStepsRemaining,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,5,2,0
519,HistInq,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,14,2,1
492,HistoryCrossRef,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,12,4,4
825,HistoryCrossRefRI,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,4,0,0
483,HistoryMainline,csi,modeled,history_ontology.json,modeled,存在与物理CDOName精确同名的本体类,111,21,144
1281,HistoryMainlineAdditionalESigs,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,5,2,0
484,HistoryMainlineAuthorizations,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,5,2,0
926,HistoryMainlineESigSummaries,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,5,2,0
485,HistoryMainlineHistoryDetails,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,6,1,0
1013,HistoryMainlineLabelSummaries,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,5,2,0
1731,HistoryMainlineMassUpdates,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,5,1,0
516,HistoryMessage,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,12,2,1
897,HistoryView,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,12,3,3
900,HistoryViewHistViewDtls,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,5,2,0
896,HistViewDtl,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,7,0,3
899,HistViewDtlUIFields,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,5,1,0
1807,HoldManagementTxnHistDtl,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,12,5,0
1806,HoldManagementTxnHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,11,3,1
343,HoldReason,csi,modeled,quality_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,3,50
806,HoldReleaseHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,23,4,1
805,HoldReleaseHistoryDetail,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,13,3,0
1805,HoldStatus,csi,modeled,semiconductor_shared_support_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,1,2
1804,HoldStatusRI,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,4,0,0
1374,HorizontalShiftOptions,csi,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,8,1,1
1767,HVComponentIssueHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,12,5,0
1772,HVComponentRemoveHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,11,3,0
1768,HVIssueHistoryDetail,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,11,2,2
1773,HVRemoveHistoryDetail,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,24,7,2
1771,HVRemoveHistorySetupDetail,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,14,5,0
1766,HVResourceSetupHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,13,3,6
1765,HVSetupHistoryDetail,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,14,2,2
679477678,I_IntegrationError,40,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,14,2,0
679477677,I_IntegrationKey,40,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,10,0,0
679477674,I_IntegrationMap,40,modeled,semiconductor_shipping_integration_ontology.json,modeled,存在与物理CDOName精确同名的本体类,16,2,1
679477673,I_IntegrationMapDetails,40,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,9,2,0
679477675,I_IntegrationPoint,40,modeled,semiconductor_shipping_integration_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,2
679477676,I_IntegrationPointDetails,40,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,10,1,0
891,IDControl,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,3,0,0
1037,ImportContents,csi,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,12,0,0
1036,ImportHeaderData,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,4,0,0
1425,InspectionLevel,csi,modeled,sampling_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,16
770,InstanceIDCount,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,3,0,0
702545980,isImage,csi,modeled,cross_module_ontology.json,modeled,存在与物理CDOName精确同名的本体类,28,6,11
702545979,isImageBase,csi,modeled,semiconductor_revision_bases_ontology.json,modeled,存在与物理CDOName精确同名的本体类,6,1,1
711,IssueActualsHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,31,13,4
1794,IssueCondition,csi,modeled,issue_ontology.json,modeled,存在与物理CDOName精确同名的本体类,10,1,4
710,IssueDifferenceReason,csi,modeled,issue_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,4
709,IssueHistoryDetail,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,27,7,2
705,IssueReason,csi,modeled,issue_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,2,2
1757,KPIEntry,csi,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,23,10,0
1758,KPIMatrix,csi,modeled,semiconductor_security_kpi_configuration_ontology.json,modeled,存在与物理CDOName精确同名的本体类,10,1,1
1756,KPITimeframe,csi,modeled,semiconductor_security_kpi_configuration_ontology.json,modeled,存在与物理CDOName精确同名的本体类,10,1,1
1759,KPIType,csi,modeled,semiconductor_security_kpi_configuration_ontology.json,modeled,存在与物理CDOName精确同名的本体类,10,1,1
1007,LabelHistoryDetail,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,9,1,0
1008,LabelHistorySummary,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,10,3,2
1005,LabelTag,csi,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,13,1,0
1006,LabelTxnMap,csi,modeled,organization_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,3,0
1770,LicenseInfo,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,5,0,0
776,LocalControl,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,2,0,0
564,LocalReworkReason,csi,modeled,local_rework_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,1
654,LocalReworkReasonGroup,csi,modeled,local_rework_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,2,4
387,Location,csi,modeled,semiconductor_shared_support_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,11
565,LossReason,csi,modeled,loss_reason_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,2,18
659,LossReasonGroup,csi,modeled,loss_reason_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,2,6
1682,LotSampleData,csi,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,26,12,0
1426,LotSizeDetails,csi,modeled,sampling_ontology.json,modeled,存在与物理CDOName精确同名的本体类,9,1,0
1017,MaintenanceClass,csi,modeled,maintenance_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,3,3
1014,MaintenanceReason,csi,modeled,maintenance_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,2
1016,MaintenanceReq,csi,modeled,maintenance_ontology.json,modeled,存在与物理CDOName精确同名的本体类,71,13,12
1015,MaintenanceReqBase,csi,modeled,semiconductor_revision_bases_ontology.json,modeled,存在与物理CDOName精确同名的本体类,6,1,1
681574421,MaintenanceReqss_OverridesPM,40,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,5,2,0
681574408,MaintenanceReqss_UsageReqSetup,40,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,5,2,0
1018,MaintenanceStatus,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,45,5,1
1029,MaintenanceStatusRI,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,4,0,0
1026,MaintReqDueEmailTarget,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,5,2,0
1027,MaintReqPastDueEmailTarget,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,5,2,0
1028,MaintReqPendingEmailTarget,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,5,2,0
1689,MasterDataCatalog,csi,modeled,master_data_catalog_ontology.json,modeled,存在与物理CDOName精确同名的本体类,10,1,1
1690,MasterDataCatalogDtl,csi,modeled,master_data_catalog_ontology.json,modeled,存在与物理CDOName精确同名的本体类,13,1,0
1275,MasterRecipe,csi,modeled,master_recipe_ontology.json,modeled,存在与物理CDOName精确同名的本体类,26,8,7
1274,MasterRecipeBase,csi,modeled,semiconductor_revision_bases_ontology.json,modeled,存在与物理CDOName精确同名的本体类,6,1,1
1276,MasterRecipeDetail,csi,modeled,master_recipe_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,3,0
810,MenuDefinition,csi,modeled,semiconductor_shared_support_ontology.json,modeled,存在与物理CDOName精确同名的本体类,14,3,6
813,MenuItem,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,31,3,0
673185844,MessageNameParameter,10,modeled,semiconductor_cio_bases_ontology.json,modeled,存在与物理CDOName精确同名的本体类,10,1,1
